"","Location","Date","temp"
"886","Alabama","196810","63.6"
"887","Alabama","196811","50.8"
"888","Alabama","196812","42.5"
"889","Alabama","196901","43.3"
"890","Alabama","196902","45.8"
"891","Alabama","196903","47.6"
"892","Alabama","196904","64"
"893","Alabama","196905","69.9"
"894","Alabama","196906","77.8"
"895","Alabama","196907","81.1"
"896","Alabama","196908","77.1"
"897","Alabama","196909","72"
"898","Alabama","196910","64.1"
"899","Alabama","196911","50.2"
"900","Alabama","196912","43.5"
"901","Alabama","197001","38"
"902","Alabama","197002","44.3"
"903","Alabama","197003","52.7"
"904","Alabama","197004","65.8"
"905","Alabama","197005","70.8"
"906","Alabama","197006","75.3"
"907","Alabama","197007","79"
"908","Alabama","197008","79.1"
"909","Alabama","197009","77.4"
"910","Alabama","197010","64.2"
"911","Alabama","197011","49.3"
"912","Alabama","197012","49.5"
"913","Alabama","197101","45"
"914","Alabama","197102","45.8"
"915","Alabama","197103","50"
"916","Alabama","197104","61.2"
"917","Alabama","197105","66.5"
"918","Alabama","197106","78"
"919","Alabama","197107","78"
"920","Alabama","197108","77.7"
"921","Alabama","197109","75.2"
"922","Alabama","197110","67.7"
"923","Alabama","197111","52.2"
"924","Alabama","197112","54.9"
"925","Alabama","197201","49.1"
"926","Alabama","197202","47"
"927","Alabama","197203","55.1"
"928","Alabama","197204","63.5"
"929","Alabama","197205","68.7"
"930","Alabama","197206","75"
"931","Alabama","197207","77.6"
"932","Alabama","197208","79.1"
"933","Alabama","197209","77.2"
"934","Alabama","197210","63.4"
"935","Alabama","197211","50.7"
"936","Alabama","197212","49.1"
"937","Alabama","197301","43.2"
"938","Alabama","197302","44.6"
"939","Alabama","197303","59.9"
"940","Alabama","197304","60.1"
"941","Alabama","197305","67.7"
"942","Alabama","197306","76.9"
"943","Alabama","197307","79.9"
"944","Alabama","197308","77.6"
"945","Alabama","197309","76.5"
"946","Alabama","197310","66.7"
"947","Alabama","197311","57.6"
"948","Alabama","197312","46"
"949","Alabama","197401","55"
"950","Alabama","197402","47.7"
"951","Alabama","197403","60.1"
"952","Alabama","197404","62"
"953","Alabama","197405","71.8"
"954","Alabama","197406","73.4"
"955","Alabama","197407","78.9"
"956","Alabama","197408","77.8"
"957","Alabama","197409","70.9"
"958","Alabama","197410","60.3"
"959","Alabama","197411","52.6"
"960","Alabama","197412","46.7"
"961","Alabama","197501","49"
"962","Alabama","197502","51.1"
"963","Alabama","197503","53.7"
"964","Alabama","197504","60.9"
"965","Alabama","197505","72.3"
"966","Alabama","197506","76.1"
"967","Alabama","197507","78"
"968","Alabama","197508","78.5"
"969","Alabama","197509","70.4"
"970","Alabama","197510","64.3"
"971","Alabama","197511","54.4"
"972","Alabama","197512","45.2"
"973","Alabama","197601","40.6"
"974","Alabama","197602","53"
"975","Alabama","197603","58.2"
"976","Alabama","197604","62.7"
"977","Alabama","197605","65.4"
"978","Alabama","197606","74.6"
"979","Alabama","197607","78.6"
"980","Alabama","197608","77.1"
"981","Alabama","197609","72"
"982","Alabama","197610","57.9"
"983","Alabama","197611","45.9"
"984","Alabama","197612","42.1"
"985","Alabama","197701","33.3"
"986","Alabama","197702","45.2"
"987","Alabama","197703","57.5"
"988","Alabama","197704","64.9"
"989","Alabama","197705","71.9"
"990","Alabama","197706","79.1"
"991","Alabama","197707","81.3"
"992","Alabama","197708","79.6"
"993","Alabama","197709","75.7"
"994","Alabama","197710","60.3"
"995","Alabama","197711","55.9"
"996","Alabama","197712","44.8"
"997","Alabama","197801","35.6"
"998","Alabama","197802","38.8"
"999","Alabama","197803","51.2"
"1000","Alabama","197804","63.9"
"1001","Alabama","197805","70"
"1002","Alabama","197806","78"
"1003","Alabama","197807","80.7"
"1004","Alabama","197808","79.3"
"1005","Alabama","197809","76.9"
"1006","Alabama","197810","62.2"
"1007","Alabama","197811","59.2"
"1008","Alabama","197812","46.6"
"1009","Alabama","197901","37.8"
"1010","Alabama","197902","43.6"
"1011","Alabama","197903","55.8"
"1012","Alabama","197904","63.6"
"1013","Alabama","197905","69.5"
"1014","Alabama","197906","75.2"
"1015","Alabama","197907","79"
"1016","Alabama","197908","78.4"
"1017","Alabama","197909","72.6"
"1018","Alabama","197910","62.4"
"1019","Alabama","197911","52.8"
"1020","Alabama","197912","45.6"
"1021","Alabama","198001","46.7"
"1022","Alabama","198002","42.7"
"1023","Alabama","198003","52.6"
"1024","Alabama","198004","60.6"
"1025","Alabama","198005","70.2"
"1026","Alabama","198006","77.4"
"1027","Alabama","198007","82.6"
"1028","Alabama","198008","81.5"
"1029","Alabama","198009","78.1"
"1030","Alabama","198010","60.2"
"1031","Alabama","198011","52"
"1032","Alabama","198012","45"
"1033","Alabama","198101","39.5"
"1034","Alabama","198102","47.2"
"1035","Alabama","198103","52.2"
"1036","Alabama","198104","66.8"
"1037","Alabama","198105","67.3"
"1038","Alabama","198106","79.9"
"1039","Alabama","198107","81.4"
"1040","Alabama","198108","78.3"
"1041","Alabama","198109","71.5"
"1042","Alabama","198110","61.8"
"1043","Alabama","198111","54.8"
"1044","Alabama","198112","43.1"
"1045","Alabama","198201","42.9"
"1046","Alabama","198202","48.4"
"1047","Alabama","198203","58.5"
"1048","Alabama","198204","60.4"
"1049","Alabama","198205","71.7"
"1050","Alabama","198206","76.3"
"1051","Alabama","198207","79.5"
"1052","Alabama","198208","78.6"
"1053","Alabama","198209","72.2"
"1054","Alabama","198210","64.1"
"1055","Alabama","198211","55.1"
"1056","Alabama","198212","52.4"
"1057","Alabama","198301","42.1"
"1058","Alabama","198302","46.6"
"1059","Alabama","198303","52"
"1060","Alabama","198304","57.8"
"1061","Alabama","198305","68.6"
"1062","Alabama","198306","74.5"
"1063","Alabama","198307","80.6"
"1064","Alabama","198308","81.1"
"1065","Alabama","198309","72"
"1066","Alabama","198310","64"
"1067","Alabama","198311","53.2"
"1068","Alabama","198312","41.8"
"1069","Alabama","198401","40.3"
"1070","Alabama","198402","48.6"
"1071","Alabama","198403","53.7"
"1072","Alabama","198404","61"
"1073","Alabama","198405","68.8"
"1074","Alabama","198406","77"
"1075","Alabama","198407","78.2"
"1076","Alabama","198408","77.3"
"1077","Alabama","198409","72.5"
"1078","Alabama","198410","69.5"
"1079","Alabama","198411","51.8"
"1080","Alabama","198412","55.1"
"1081","Alabama","198501","37.2"
"1082","Alabama","198502","45.5"
"1083","Alabama","198503","58.7"
"1084","Alabama","198504","64"
"1085","Alabama","198505","70.6"
"1086","Alabama","198506","77.5"
"1087","Alabama","198507","78.5"
"1088","Alabama","198508","78.4"
"1089","Alabama","198509","72.7"
"1090","Alabama","198510","67.6"
"1091","Alabama","198511","61.2"
"1092","Alabama","198512","41.6"
"1093","Alabama","198601","43.1"
"1094","Alabama","198602","51.5"
"1095","Alabama","198603","55.4"
"1096","Alabama","198604","62.5"
"1097","Alabama","198605","71.4"
"1098","Alabama","198606","79"
"1099","Alabama","198607","82.3"
"1100","Alabama","198608","78.4"
"1101","Alabama","198609","76.4"
"1102","Alabama","198610","64.4"
"1103","Alabama","198611","58.8"
"1104","Alabama","198612","45.9"
"1105","Alabama","198701","43"
"1106","Alabama","198702","48.2"
"1107","Alabama","198703","55.7"
"1108","Alabama","198704","60.2"
"1109","Alabama","198705","73.4"
"1110","Alabama","198706","77"
"1111","Alabama","198707","80.2"
"1112","Alabama","198708","81.3"
"1113","Alabama","198709","73.6"
"1114","Alabama","198710","57.8"
"1115","Alabama","198711","55.7"
"1116","Alabama","198712","50.4"
"1117","Alabama","198801","40.7"
"1118","Alabama","198802","45.4"
"1119","Alabama","198803","54.3"
"1120","Alabama","198804","62.8"
"1121","Alabama","198805","68.3"
"1122","Alabama","198806","77.1"
"1123","Alabama","198807","78.9"
"1124","Alabama","198808","80.4"
"1125","Alabama","198809","74.5"
"1126","Alabama","198810","59.2"
"1127","Alabama","198811","56.5"
"1128","Alabama","198812","46.8"
"1129","Alabama","198901","50.6"
"1130","Alabama","198902","48.1"
"1131","Alabama","198903","57.3"
"1132","Alabama","198904","61.1"
"1133","Alabama","198905","68.6"
"1134","Alabama","198906","76"
"1135","Alabama","198907","78.6"
"1136","Alabama","198908","78.6"
"1137","Alabama","198909","72.9"
"1138","Alabama","198910","62.3"
"1139","Alabama","198911","54"
"1140","Alabama","198912","38.3"
"1141","Alabama","199001","49.8"
"1142","Alabama","199002","54.7"
"1143","Alabama","199003","58.1"
"1144","Alabama","199004","61.4"
"1145","Alabama","199005","69.4"
"1146","Alabama","199006","77.6"
"1147","Alabama","199007","79.5"
"1148","Alabama","199008","80.9"
"1149","Alabama","199009","76.3"
"1150","Alabama","199010","64"
"1151","Alabama","199011","56.4"
"1152","Alabama","199012","50.9"
"1153","Alabama","199101","45.8"
"1154","Alabama","199102","50.4"
"1155","Alabama","199103","56.9"
"1156","Alabama","199104","65.9"
"1157","Alabama","199105","73.2"
"1158","Alabama","199106","76.8"
"1159","Alabama","199107","80.5"
"1160","Alabama","199108","78.8"
"1161","Alabama","199109","74.4"
"1162","Alabama","199110","64.6"
"1163","Alabama","199111","50.4"
"1164","Alabama","199112","49.8"
"1165","Alabama","199201","44.1"
"1166","Alabama","199202","51.4"
"1167","Alabama","199203","54.9"
"1168","Alabama","199204","61.5"
"1169","Alabama","199205","68"
"1170","Alabama","199206","74.9"
"1171","Alabama","199207","79.9"
"1172","Alabama","199208","75.8"
"1173","Alabama","199209","73.4"
"1174","Alabama","199210","61.9"
"1175","Alabama","199211","52.4"
"1176","Alabama","199212","47.1"
"1177","Alabama","199301","48.8"
"1178","Alabama","199302","46.2"
"1179","Alabama","199303","51.7"
"1180","Alabama","199304","58.7"
"1181","Alabama","199305","68.8"
"1182","Alabama","199306","77.6"
"1183","Alabama","199307","82.2"
"1184","Alabama","199308","80.1"
"1185","Alabama","199309","74"
"1186","Alabama","199310","62.8"
"1187","Alabama","199311","51.7"
"1188","Alabama","199312","45.3"
"1189","Alabama","199401","40.8"
"1190","Alabama","199402","50.3"
"1191","Alabama","199403","55.7"
"1192","Alabama","199404","64.7"
"1193","Alabama","199405","68.4"
"1194","Alabama","199406","77.8"
"1195","Alabama","199407","77.6"
"1196","Alabama","199408","77.2"
"1197","Alabama","199409","72.2"
"1198","Alabama","199410","64"
"1199","Alabama","199411","58"
"1200","Alabama","199412","49.9"
"1201","Alabama","199501","45.4"
"1202","Alabama","199502","47.6"
"1203","Alabama","199503","58.2"
"1204","Alabama","199504","63.2"
"1205","Alabama","199505","72.1"
"1206","Alabama","199506","75.2"
"1207","Alabama","199507","81.1"
"1208","Alabama","199508","81.9"
"1209","Alabama","199509","73.7"
"1210","Alabama","199510","63.6"
"1211","Alabama","199511","49.7"
"1212","Alabama","199512","44.7"
"1213","Alabama","199601","43.5"
"1214","Alabama","199602","47.3"
"1215","Alabama","199603","50.9"
"1216","Alabama","199604","60"
"1217","Alabama","199605","73"
"1218","Alabama","199606","76.7"
"1219","Alabama","199607","79.6"
"1220","Alabama","199608","77.9"
"1221","Alabama","199609","72.1"
"1222","Alabama","199610","62.7"
"1223","Alabama","199611","52.7"
"1224","Alabama","199612","49.1"
"1225","Alabama","199701","45.9"
"1226","Alabama","199702","50.8"
"1227","Alabama","199703","61.2"
"1228","Alabama","199704","58.8"
"1229","Alabama","199705","67.2"
"1230","Alabama","199706","74"
"1231","Alabama","199707","80.1"
"1232","Alabama","199708","77.7"
"1233","Alabama","199709","74.8"
"1234","Alabama","199710","63.1"
"1235","Alabama","199711","50"
"1236","Alabama","199712","44.8"
"1237","Alabama","199801","47.8"
"1238","Alabama","199802","49.2"
"1239","Alabama","199803","53.4"
"1240","Alabama","199804","61.6"
"1241","Alabama","199805","73.6"
"1242","Alabama","199806","80.7"
"1243","Alabama","199807","81.8"
"1244","Alabama","199808","79.9"
"1245","Alabama","199809","77.4"
"1246","Alabama","199810","66.8"
"1247","Alabama","199811","57.9"
"1248","Alabama","199812","51.4"
"1249","Alabama","199901","49.4"
"1250","Alabama","199902","51.8"
"1251","Alabama","199903","52.8"
"1252","Alabama","199904","67.1"
"1253","Alabama","199905","69.5"
"1254","Alabama","199906","76.7"
"1255","Alabama","199907","80.5"
"1256","Alabama","199908","81.8"
"1257","Alabama","199909","73.3"
"1258","Alabama","199910","63.6"
"1259","Alabama","199911","56.2"
"1260","Alabama","199912","47"
"1261","Alabama","200001","46.5"
"1262","Alabama","200002","52.3"
"1263","Alabama","200003","58.9"
"1264","Alabama","200004","60.1"
"1265","Alabama","200005","74"
"1266","Alabama","200006","77.6"
"1267","Alabama","200007","81.9"
"1268","Alabama","200008","81"
"1269","Alabama","200009","73.9"
"1270","Alabama","200010","64.6"
"1271","Alabama","200011","52.8"
"1272","Alabama","200012","39.2"
"1273","Alabama","200101","41.2"
"1274","Alabama","200102","52.6"
"1275","Alabama","200103","51.4"
"1276","Alabama","200104","64.7"
"1277","Alabama","200105","70.6"
"1278","Alabama","200106","75.8"
"1279","Alabama","200107","79.7"
"1280","Alabama","200108","78.5"
"1281","Alabama","200109","71.9"
"1282","Alabama","200110","60.6"
"1283","Alabama","200111","58.8"
"1284","Alabama","200112","50.6"
"1285","Alabama","200201","46.8"
"1286","Alabama","200202","46"
"1287","Alabama","200203","55"
"1288","Alabama","200204","66.4"
"1289","Alabama","200205","70.2"
"1290","Alabama","200206","77.2"
"1291","Alabama","200207","80.3"
"1292","Alabama","200208","79.7"
"1293","Alabama","200209","77.3"
"1294","Alabama","200210","67.8"
"1295","Alabama","200211","51"
"1296","Alabama","200212","45.2"
"1297","Alabama","200301","40"
"1298","Alabama","200302","48"
"1299","Alabama","200303","57.6"
"1300","Alabama","200304","63.3"
"1301","Alabama","200305","71.6"
"1302","Alabama","200306","75.6"
"1303","Alabama","200307","78.5"
"1304","Alabama","200308","79.4"
"1305","Alabama","200309","73.1"
"1306","Alabama","200310","63.5"
"1307","Alabama","200311","58.2"
"1308","Alabama","200312","44"
"1309","Alabama","200401","44.2"
"1310","Alabama","200402","45.4"
"1311","Alabama","200403","59"
"1312","Alabama","200404","61.2"
"1313","Alabama","200405","72.7"
"1314","Alabama","200406","76.8"
"1315","Alabama","200407","79.2"
"1316","Alabama","200408","76.3"
"1317","Alabama","200409","73.8"
"1318","Alabama","200410","68.5"
"1319","Alabama","200411","57.8"
"1320","Alabama","200412","45.1"
"1321","Alabama","200501","49.2"
"1322","Alabama","200502","51.2"
"1323","Alabama","200503","53.5"
"1324","Alabama","200504","61"
"1325","Alabama","200505","68.3"
"1326","Alabama","200506","76.7"
"1327","Alabama","200507","80.4"
"1328","Alabama","200508","80.5"
"1329","Alabama","200509","76.9"
"1330","Alabama","200510","63.8"
"1331","Alabama","200511","55.8"
"1332","Alabama","200512","43.4"
"1333","Alabama","200601","51.1"
"1334","Alabama","200602","46.1"
"1335","Alabama","200603","56.1"
"1336","Alabama","200604","67.5"
"1337","Alabama","200605","70.4"
"1338","Alabama","200606","78.1"
"1339","Alabama","200607","81.9"
"1340","Alabama","200608","82.3"
"1341","Alabama","200609","72.8"
"1342","Alabama","200610","61.9"
"1343","Alabama","200611","52.8"
"1344","Alabama","200612","49.4"
"1345","Alabama","200701","46.7"
"1346","Alabama","200702","44.8"
"1347","Alabama","200703","60"
"1348","Alabama","200704","60"
"1349","Alabama","200705","71.2"
"1350","Alabama","200706","78.8"
"1351","Alabama","200707","79.2"
"1352","Alabama","200708","84.4"
"1353","Alabama","200709","76"
"1354","Alabama","200710","66.5"
"1355","Alabama","200711","53.6"
"1356","Alabama","200712","51.6"
"1357","Alabama","200801","43"
"1358","Alabama","200802","49.2"
"1359","Alabama","200803","55.2"
"1360","Alabama","200804","62.8"
"1361","Alabama","200805","70.3"
"1362","Alabama","200806","78.7"
"1363","Alabama","200807","80"
"1364","Alabama","200808","78.4"
"1365","Alabama","200809","74.5"
